"";"Timestep";"DVS";"W";"dW";"LAI";"WRoots";"WLeaves";"WStems";"WStorageOrgans";"FRoot";"FLeaves";"FStems";"FStorageOrgans";"FAll"
"33";32;0,51525;413,591186284584;19,4407723376858;3,57341615059337;109,764408023205;184,125809905195;119,200968356184;0;0,125425;0,419504475;0,455070525;0;1
"34";33;0,534;433,031958622269;23,7843224864927;3,73652597045568;112,202766893659;192,28130089831;128,0478908303;0;0,1198;0,4001976;0,4800024;0;1
"35";34;0,5506875;456,816281108762;29,0283387481471;3,92689454599009;115,052128727541;201,799729675031;139,46442270619;0;0,11479375;0,3827779359375;0,5024283140625;0;1
"36";35;0,563875;485,844619856909;11,8090190877922;4,14912269778429;118,384400588711;212,911137264741;154,049082003457;0;0,1108375;0,36885424375;0,52030825625;0;1
"37";36;0,5765625;497,653638944702;13,0541269757324;4,23623883388543;119,693282741854;217,266944069798;160,193412133049;0;0,10703125;0,3553271484375;0,5376416015625;0;1
"38";37;0,5873125;510,707765920434;34,8312750176501;4,32900854815799;121,090482269726;221,905429783426;167,211853867282;0;0,10380625;0,3437649859375;0,5524287640625;0;1
"39";38;0,601875;545,539040938084;16,6694772810862;4,56848400349055;124,706186312027;233,879202550054;186,453652076004;0;0,0994375;0,32795484375;0,57260765625;0;1
"40";39;0,6204375;562,20851821917;27,1089881378422;4,6778207198328;126,363757459165;239,346038367166;195,998722392839;0;0,09386875;0,3075560484375;0,5985752015625;0;1
"41";40;0,64125;589,317506357012;33,5007890476449;4,84457138520908;128,908444289429;247,68357163598;212,225490431603;0;0,087625;0,284356875;0,628018125;0;1
"42";41;0,6634375;622,818295404657;28,4894849935852;5,03509497888153;131,843950929729;257,209751319603;233,264593155326;0;0,08096875;0,263359892578125;0,655671357421875;0;1
"43";42;0,6860625;651,307780398243;21,5106476331206;5,18515473303186;134,150708917803;264,71273902712;251,94433245332;0;0,0741812499999999;0,244358286328125;0,681460463671875;0;1
"44";43;0,707;672,818428031363;35,5706644423028;5,29028083290061;135,746395647537;269,969044020557;266,602988363269;0;0,0686;0,2263302;0,7050698;0;1
"45";44;0,7295625;708,389092473666;31,1162658399976;5,4512951448478;138,186543228279;278,019759617916;291,68278962747;0;0,0640875;0,20631021171875;0,72960228828125;0;1
"46";45;0,7531875;739,505358313664;35,4053055453303;5,57968721271473;140,1807069153;284,439363011263;314,3852883871;0;0,0593625;0,18512921796875;0,75550828203125;0;1
"47";46;0,7733125;774,910663858994;16,3351068342574;5,71077834326577;142,282454365735;290,993919538815;341,134289954444;0;0,0553375;0,16691005546875;0,77775244453125;0;1
